,address,company,crawl_time,description,elem_id,post_time,salary,title,url,benefits,id,mixture
500,"['19 Duy Tân, Cau Giay, Ha Noi']",Mobifone Service,2021-05-30 16:53:32,"['Lương 13, thưởng Quý, Lễ, Tết', 'Tham gia phát triển dự án mới', 'Thu nhập cạnh tranh', 'Hỗ trợ laptop cho nhân viên mới.', 'Lương tháng 13, thưởng Quý, Lễ tết…', 'Hỗ trợ ăn trưa, gửi xe miễn phí tại Công ty.', 'Quà tặng sinh nhật cá nhân, sinh nhật công ty, các dịp lễ Tết.', 'Du lịch, nghỉ mát, teambuilding hàng năm.', 'Văn phòng rộng rãi, thoáng mát, trang thiết bị tiện nghi, hiện đại', 'Chế độ BHXH, BHYT, BHTH đầy đủ theo luật lao động.- Được khám sức khỏe định kỳ 1 năm/lần tại các bệnh viện lớn.', 'Thời gian làm việc từ Thứ 2 đến Thứ 6 hàng tuần, nghỉ T7&CN.', 'Được tham gia các hoạt động teambuilding, nghỉ mát, sinh nhật, các hoạt động văn thể mỹ đa dạng, độc đáo.']",job_81080,,"500 - 1,000 USD","03 Designer AR/VR/MR (3D, UI-UX)",/it-jobs/03-designer-ar-vr-mr-3d-ui-ux-mobifone-service-2214/content,"Lương 13, thưởng Quý, Lễ, Tết, Tham gia phát triển dự án mới, Thu nhập cạnh tranh",500,"03 Designer AR/VR/MR (3D, UI-UX) Mobifone Service"
501,"['19 Duy Tân, Cau Giay, Ha Noi']",Mobifone Service,2021-05-30 16:53:33,"['Lương 13, thưởng Quý, Lễ, Tết', 'Tham gia phát triển dự án mới', 'Thu nhập cạnh tranh', 'Hỗ trợ laptop cho nhân viên mới.', 'Lương tháng 13, thưởng Quý, Lễ tết…', 'Hỗ trợ ăn trưa, gửi xe miễn phí tại Công ty.', 'Quà tặng sinh nhật cá nhân, sinh nhật công ty, các dịp lễ Tết.', 'Du lịch, nghỉ mát, teambuilding hàng năm.', 'Văn phòng rộng rãi, thoáng mát, trang thiết bị tiện nghi, hiện đại', 'Chế độ BHXH, BHYT, BHTH đầy đủ theo luật lao động.- Được khám sức khỏe định kỳ 1 năm/lần tại các bệnh viện lớn.', 'Thời gian làm việc từ Thứ 2 đến Thứ 6 hàng tuần, nghỉ T7&CN.', 'Được tham gia các hoạt động teambuilding, nghỉ mát, sinh nhật, các hoạt động văn thể mỹ đa dạng, độc đáo.']",job_80998,,"700 - 1,500 USD",05 Mobile Apps Dev AR/VR (Android/iOS),/it-jobs/05-mobile-apps-dev-ar-vr-android-ios-mobifone-service-2447/content,"Lương 13, thưởng Quý, Lễ, Tết, Tham gia phát triển dự án mới, Thu nhập cạnh tranh",501,05 Mobile Apps Dev AR/VR (Android/iOS) Mobifone Service
502,"['462 (Số cũ 1A) Phan Xich Long, Phu Nhuan, Ho Chi Minh', '15 Technosoft Building, Cau Giay, Ha Noi']",KIS Việt Nam,2021-05-30 16:53:33,"['Chịu trách nhiệm thiết kế UX/UI cho các dự án của KIS trên các platform bao gồm: web, tablet và mobile.', 'Phối hợp với BA để tìm hiểu và phân tích vần đề, đưa ra các giải pháp cải thiện trải nghiệm người dùng (UX).', 'Thiết kế wireframes và prototype cho usability testing.', 'Thực hiện chỉnh sửa, giao diện (UI) website trên desktop, mobile, tablet theo yêu cầu của khách hàng.', 'Cập nhật thường xuyên design system để hỗ trợ cho dự án.', 'Bàn giao và hỗ trợ team kĩ thuật thiết kế giao diện sản phẩm cho website, mobile app (Android, IOS).', 'Phối hợp với bộ phận kỹ thuật để thiết kế sản phẩm, đưa ra các giao diện landing page tương thích với các màn hình máy tính và di động và các trình duyệt Web.', 'Thiết kế graphics, xử lý hình ảnh phục vụ các dự án của KIS.', '1-2 năm kinh nghiệm.', 'Ưu tiên ứng viên tốt nghiệp các chương trình Graphic Arts, Multimedia Arts, hoặc Interactive Design.', 'Sáng tạo bất cứ mọi lúc, mọi nơi và biến những ý tưởng của bạn thành những thiết kế số sáng tạo, năng động.', 'Có kiến thức trong thiết kế sản phẩm số (bao gồm Layout Web, UI / UX cho Mobile App).', 'Có kỹ năng giải quyết vấn đề tốt và luôn luôn cập nhật xu hướng thiết kế UI / UX mới trên các nền tảng khác nhau.', 'Thành thạo các công cụ thiết kế như Figma,\xa0Sketch, Photoshop, Illustrator, Xd.', 'Có kiến thức về các prototype/mockup như Balsamiq, Invision, Zeplin.', 'Luôn luôn thôi thúc sự hoàn hảo đến từng pixel, từng chi tiết.', 'Cung cấp Porfolio tham khảo.', 'Có kiến thức về HTML, CSS, JavaScript (Không bắt buộc).', 'Có kiến thức và kinh nghiệm sử dụng Adobe After Effects (Không bắt buộc).', 'Ngoại ngữ:', '- Tiếng Anh: Đọc và Viết tốt. Giao tiếp lưu loát là một lợi thế.', '- \xa0Biết Tiếng Nhật là một lợi thế.', 'Nơi làm việc: Hà Nội hoặc Hồ Chí Minh (Tùy theo nguyện vọng ứng viên)']",job_81954,,You'll love it,Tuyển gấp UX/UI Designer (Upto $800),/it-jobs/ux-ui-designer-upto-800-negotiable-kis-viet-nam-3322/content,,502,Tuyển gấp UX/UI Designer (Upto $800) KIS Việt Nam
503,"['Toong Coworking Space, 25T2 Hoang Dao Thuy, Cau Giay, Ha Noi']",Xpon Digital,2021-05-30 16:53:34,"['Very attractive salary', '22 days paid leave', 'Very flexible working time', 'Review and analyse business requirement story cards.', 'Design, develop test strategies, test scenarios, test plans and test cases and define business scenarios.', 'Write / review detailed test cases / scripts and perform testing on Web Application Performance Testing, API testing.', 'Implement and execute test scenarios (manually or automatically), log bug and create test report', 'Execute testing tasks according to schedule and make sure of the quality of the product.', 'Collaborate with the team (especially with developers) to replicate, verify the bug', 'Coordinate and communicate testing timelines to the Product Manager', 'Participate in sprint planning and work closely with Scrum team to analyse requirements and provide necessary QA / test recommendations', 'Good problem solving skills', 'Passionate about delivering great user experiences', 'Strong analytical and problem solving skills and experience in agile project and product development', 'Self motivated - \xa0eager to learn and apply new methodologies, technologies and skills', 'Complete understanding of the full software development lifecycle', 'Proficient written and spoken English', 'At least 2 years experience in executing test (Web and Mobile application)', 'Have experience in automation testing is a plus (with tools such as Selenium, Jmeter,...)', 'Solid experience in creating test plans and designing test cases.', 'Ability to manage multiple assigned tasks, strong organisational skills with great attention to detail.', 'Good at presentation, report writing skills', 'Have a high sense of responsibility', 'Extensive experience within an Agile environment', 'Pay close attention to the details of User Experience', 'Be familiar with testing cross-platform/browser web applications.', 'Experience in project management, including planning, managing scope and requirements.', 'Experience with Jira or similar Agile execution and reporting tool is highly desirable.', 'Leaders coach, managers direct.', 'Less is more', 'Logical, goal directed design decisions', 'Simplicity through iteration', 'Lean startup methodology', 'A balance between agile and design', 'Small teams are awesome', 'Nice\xa0and\xa0professional environment', 'Very attractive salary', '22 days paid leave', 'Flexible working time, 8h/day, Monday to Friday', 'Weekly football and game activities']",job_81078,,"900 - 1,200 USD","Quality Assurance Analyst(Tester, QA/QC)",/it-jobs/quality-assurance-analyst-tester-qa-qc-xpon-digital-1711/content,,503,"Quality Assurance Analyst(Tester, QA/QC) Xpon Digital"
504,"['PowerGate Software,Trung Yên Plaza, số 1 Trung Hòa, Cau Giay, Ha Noi']",PowerGate Software,2021-05-30 16:53:34,"['Attractive salary & benefits', 'Global Exposure', 'Friendly and professional working environment', 'Tham gia thiết kế, xây dựng và triển khai ứng dụng Mobile/Web với Python–Backend', 'Xây dựng các API cho hệ thống Fintech. Sử dụng framework Python - Flask trên môi trường Amazon Lambda.', 'Hoàn thành các dự án đúng tiến độ, chủ động học hỏi, nghiên cứu, tìm kiếm các công nghệ mới', 'Hỗ trợ, phối hợp với các bộ phận khác trong quá trình làm việc.', 'Có ít nhất 2 năm kinh nghiệm làm việc với Python.', 'Có kiến thức về RESTful API, về các cơ chế xác thực giữa Frontend (Web, Mobile Apps) với API', 'Có hiểu biết về mô hình MVC hoặc các mô hình tương ứng', 'Có kinh nghiệm với Flask (hoặc Django) và một trong các kinh nghiệm về các dịch vụ Amazon Web Service (AWS): Lambda, API gateway, DynamoDB,', 'Ứng viên có kiến thức nền tảng về Blockchain, tài chính (invoicing, payroll processing,..) là một điểm cộng', 'Có kinh nghiệm làm việc với mô hình Agile-Scrum', 'Có tinh thần học hỏi và nâng cao trình độ bản thân', 'Khả năng làm việc trong môi trường nhóm, có khả năng làm việc độc lập tốt', 'Kỹ năng tư duy logic và thuật toán tốt, phân tích và giải quyết vấn đề', 'Nhận mức lương hấp dẫn từ 1500 USD đến 2500 USD (Offer theo năng lực)', 'Làm việc trong môi trường năng động, đội ngũ nhân viên trẻ nhiệt huyết,', 'Quản lý Support kịp thời và hướng dẫn tận tình.', 'Lương tháng 13, Thưởng dự án theo quý (Package 14-15 tháng lương/năm)', 'Thử việc hưởng 100% lương', 'Đánh giá tăng lương 2 lần/năm', 'Làm việc 5 ngày 1 tuần, nghỉ thứ 7, Chủ Nhật', 'Tự chủ điều hành các dự án theo mục tiêu KPIs được giao: Doanh thu, lợi nhuận, chi phí.', 'Chủ động giao tiếp và tạo mối quan hệ tốt với khách hàng,', 'Division phát huy được năng lực chuyên môn và Quản lý một cách cao nhất.', 'Lộ trình phát triển rõ ràng cho từng vị trí trong các Division.Live a good life. Work Happily.']",job_81022,,"1,500 - 2,500 USD",Python Developer ( 1500$ - 2500$ ),/it-jobs/python-developer-1500-2500-powergate-software-5603/content,,504,Python Developer ( 1500$ - 2500$ ) PowerGate Software
505,"['11 Duy Tân, Cau Giay, Ha Noi']",NOVAON DIGITAL GROUP,2021-05-30 16:53:34,"['Tham gia các dự án tham vọng áp dụng công nghệ AI vào bài toán Marketing Automation: chatbot, livechat, website builder, Social selling', 'Trực tiếp xây dựng phân hệ web của hệ sinh thái NovaonX - Nền tảng marketing automation đầu tiên tại Việt Nam với hơn 10.000 nhà quảng cáo tin dùng', 'Phối hợp chặt chẽ với team design và BA để xây dựng giao diện cho tính năng mới trong từng sprint', 'Vận hành và tối ưu hóa tốc độ phân hệ web đáp ứng hàng triệu người dùng', 'Có kinh nghiệm ít nhất 2 năm lập trình web PHP', 'Có kinh nghiệm với các nền tảng Laravel, ReactJs là một lợi thế', 'Có kinh nghiệm làm việc với các database MySQL, ưu tiên các ứng viên đã từng làm việc với các database NoSQL (MongoDB và Redis)', 'Có tư duy logic, giải quyết vấn đề tốt, quyết liệt giải quyết vấn đề', 'Khả năng chịu áp lực công việc tốt, có khả năng độc lập cao', 'Thích chơi game', 'Mức lương thỏa thuận tùy theo kinh nghiệm và kỹ năng: up to 1500$', 'Cơ hội làm việc tại một trong những Tập đoàn hàng đầu về Digital Marketing\xa0tại Đông Nam Á, Top 10 doanh nghiệp công nghệ 4.0 của Việt Nam, Top 8 trong 500 doanh nghiệp tăng trưởng nhanh nhất Việt Nam năm 2020.', 'Môi trường làm việc năng động, trẻ trung, tạo điều kiện tốt nhất cho phát triển cá nhân, nghỉ thứ bảy và chủ nhật', 'Cơ hội phát triển nghề nghiệp với công ty và hệ thống các công ty trong Tập đoàn', 'Chế độ phúc lợi: Du lịch, dã ngoại, thưởng lễ tết, thưởng hiệu quả công việc, tháng lương thứ 13, thưởng cuối năm up to 3 tháng lương...', 'Hưởng mọi quyền lợi khác theo quy định của Luật Lao động']",job_81072,,"700 - 1,500 USD","05 PHP Developers (Laravel, ReactJS)",/it-jobs/05-php-developers-laravel-reactjs-novaon-digital-group-0539/content,,505,"05 PHP Developers (Laravel, ReactJS) NOVAON DIGITAL GROUP"
506,"['11 Duy Tân, Cau Giay, Ha Noi']",NOVAON DIGITAL GROUP,2021-05-30 16:53:34,"['Xây dựng, quản lý, triển khai các dự án phần mềm và công cụ của công ty, đảm bảo dự án được hoàn thành đúng hạn, đúng quy mô và chất lượng.Theo dõi trạng thái của dự án, kiểm soát các vấn đề và rủi ro của dự án', 'Đánh giá và trao đổi thường xuyên về trạng thái của các dự án đang triển khai, phát hiện bất kỳ sự tắc nghẽn hoặc rủi ro nào có thể xảy ra', 'Quản lý, điều phối các thành viên và những người liên quan trong nhóm dự án một cách hiệu quả', 'Tham gia nghiên cứu và trình bày các công nghệ mới', 'Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin', 'Có ít nhất 5 năm kinh nghiệm trở lên về phát triển phần mềm', 'Có ít nhất 1 năm kinh nghiệm làm quản lý từ cấp trưởng phòng trở lên', 'Ứng viên có kinh nghiệm về .Net (C#, ASP.NET), .Net Core (C#), MVC5, SQL Server, Oracle, WCF, CSS, Javascript, HTML)', 'Có hiểu biết các nền tảng: ReactJS,.Entity Framework, LINQ, jQuery, CSS, HTML, JavaScript, Bootstrap, SQL Server', 'Có kiến thức về bảo mật', 'Có khả năng phân tích thiết kế hệ thống', 'Có kinh nghiệm làm việc với nhiều Team đội', 'Ưu tiên những ứng viên hiểu biết về Google Adwords API, Cache, có kinh nghiệm tham gia xây dựng các hệ thống ERP', 'Mức lương hấp dẫn tùy vào năng lực và kinh nghiệm làm việc: up to 2000$', 'Tham gia nhóm phát triển sản phẩm “Nền tảng tối ưu quảng cáo lớn nhất Đông Nam Á”, với hơn 15.000 khách hàng, 25.000.000 Nhấp chuột được tối ưu/tháng, 1.300.000 Chuyển đổi/tháng', 'Làm việc trong môi trường chuyên nghiệp, năng động, đồng nghiệp trẻ trung và giàu nhiệt huyết, tại một trong những Tập đoàn hàng đầu về Digital Marketing tại Đông Nam Á, Top 10 doanh nghiệp công nghệ 4.0 của Việt Nam, Top 8 trong 500 doanh nghiệp tăng trưởng nhanh nhất Việt Nam năm 2020', 'Môi trường làm việc năng động, trẻ trung, tạo điều kiện tốt nhất cho phát triển cá nhân, nghỉ thứ bảy và chủ nhật', 'Cơ hội phát triển nghề nghiệp với công ty và hệ thống các công ty trong Tập đoàn', 'Chế độ phúc lợi: Du lịch, dã ngoại, thưởng lễ tết, thưởng hiệu quả công việc, tháng lương thứ 13, thưởng cuối năm up to 5 tháng lương.....', 'Nghỉ Thứ 7, Chủ nhật.']",job_81071,,Up to $2000,.NET Tech Manager (Up to $2000),/it-jobs/net-tech-manager-up-to-2000-novaon-digital-group-0535/content,,506,.NET Tech Manager (Up to $2000) NOVAON DIGITAL GROUP
507,"['HCM, Other, Ho Chi Minh', 'HN, Other, Ha Noi']",Tutuka,2021-05-30 16:53:35,"['Flexible working hours, remote work.', 'Be part of a diverse, international team.', 'Passionate about social responsibility.', 'Who love to write great software', 'Who are passionate about their craft', 'Who are willing to learn, as well as coach']",job_81968,,"1,500 - 3,250 USD",Remote Software Developer (Java/ReactJS),/it-jobs/software-developer-tutuka-2713/content,,507,Remote Software Developer (Java/ReactJS) Tutuka
508,"['HN, Other, Ha Noi', 'HCM, Other, Ho Chi Minh']",Tutuka,2021-05-30 16:53:35,"['Flexible working hours, remote work.', 'Be part of a diverse, international team.', 'Passionate about social responsibility.', 'Leading and coaching the customer support team', 'Maintain broad knowledge of products', 'Identifying and implementing process improvement', ""Training, educating and nurturing the team's knowledge base"", 'Acting as a point of escalation for any complex customer care issues', 'Leadership experience in a customer support centre.', 'International experience.', 'Excellent customer orientation.', 'Technical skills.', 'Strategic mindset.', 'Excellent English and great communication skills.', 'Knowledge of the payment processing industry', 'You know (and thrive in) the startup environment']",job_81901,,You'll love it,IT Customer Support Team Leader,/it-jobs/customer-support-tech-team-leader-tutuka-5547/content,,508,IT Customer Support Team Leader Tutuka
509,"['Pham Hung, Nam Tu Liem, Ha Noi']",Lush Era Vietnam,2021-05-30 16:53:35,"['Good salary, Year-end bonus, Annual Paid Leave', 'Team buildings, Annual Summer Holiday, Insurance', 'Professional, friendly working environment', 'Tham gia phát triển website cho dự án Dr.HereOnline, đây là một hệ thống dịch vụ lớn cung cấp các giải pháp về y tế online đã và đang được triển khai ở một số quốc gia.', 'Tham gia nghiên cứu, xây dựng và phát triển Backend API, server cho ứng dụng mobile.', 'Phân tích yêu cầu và phát triển front-end, Backend cho các dự án Product của công ty.', 'Nghiên cứu, đề xuất và áp dụng công nghệ mới.', 'Ít nhất 1 năm kinh nghiệm với PHP.', 'Thành thạo ít nhất một framework: CakePHP, Laravel, …', 'Sử dụng cơ bản MySQL hoặc một hệ quản trị cơ sở dữ liệu khác.', 'Có khả năng làm việc với JSON và RestAPI.', 'Có khả năng nghiên cứu, tìm hiểu công nghệ và áp dụng framework mới.', 'Tiếng Anh: Đọc hiểu tài liệu kỹ thuật.', 'Thành thạo HTML, CSS, Js, Jquery, Javascript.', 'Có tối thiểu 1 năm kinh nghiệm lập trình Frontend sử dụng AngularJs.', 'Có kiến thức về Responsive design, cross browser compatibility.', 'Có khả năng tiếp cận và phát triển kỹ thuật/công nghệ mới.', 'Tiếng Anh: Đọc hiểu tài liệu kỹ thuật.', 'Thành thạo Single page application.', 'Có khả năng sử dụng Linux.', 'Có kinh nghiệm phát triển các dự án lớn.', 'Có tinh thần học hỏi, cầu thị và gắn bó lâu dài.', 'Mức lương cạnh tranh cao.', 'Được tham gia phát triển dự án lớn và có ý nghĩa cho xã hội, quy mô đa quốc gia.', 'Được hướng dẫn, đào tạo bởi senior leader.', 'Thưởng cuối năm.', 'Được đóng BHXH, BHYT, BHTN.', 'Được hưởng phép năm (có hưởng lương) theo quy định.', 'Làm việc trong môi trường trẻ, chuyên nghiệp, năng động.', 'Tham gia các hoạt động ngoại khoá: sinh nhật, team-building, du lịch...']",job_81062,,"500 - 1,500 USD","PHP Developer (Backend, API, MySQL)",/it-jobs/web-developer-php-angularjs-laravel-lush-era-vietnam-5640/content,,509,"PHP Developer (Backend, API, MySQL) Lush Era Vietnam"
510,"['7th Floor, 315 Truong Chinh street, Khương Mai ward, Thanh Xuan, Ha Noi', 'Floor 8, 82 Tran Huy Lieu street, ward 15, Phu Nhuan, Ho Chi Minh']",Công Ty Cổ Phần Giải Pháp Phần Mềm Tài Chính (FSSC),2021-05-30 16:53:36,"['Great team, Big bonus', 'Attractive income', 'Friendly,pleasant environment']",job_81449,,You'll love it,Lập trình Mobile App (Android/Flutter),/it-jobs/lap-trinh-mobile-app-android-flutter-cong-ty-co-phan-giai-phap-phan-mem-tai-chinh-fssc-4533/content,"Great team, Big bonus, Attractive income, Friendly,pleasant environment",510,Lập trình Mobile App (Android/Flutter) Công Ty Cổ Phần Giải Pháp Phần Mềm Tài Chính (FSSC)
511,"['Ngõ 15 Phố Duy Tân, Cau Giay, Ha Noi', '21 Nguyễn Hiến Lê, p.13, q.Tân Bình, Tan Binh, Ho Chi Minh']",HICAS,2021-05-30 16:53:36,"['Chế độ đãi ngộ tốt: Tháng lương 13, thưởng dự án', 'Môi trường chuyên nghiệp, được đào tạo', 'Có cơ hội học tập, làm việc với team quốc tế', 'Được đào tạo hội nhập, môi trường làm việc hiện đại, chuyên nghiệp, ổn định dài hạn.', 'Được tham gia vào phát triển các sản phẩm có vòng đời lâu dài.', 'Có cơ hội công tác, làm việc tại Mỹ.', 'Có cơ hội thăng tiến hằng năm tùy theo năng lực.', 'Hưởng chế độ chăm sóc sức khỏe toàn diện (BV Quốc tế Thu Cúc, BH PVI)', 'Được hưởng những quyền lợi theo luật lao động Việt Nam quy định.', 'Được nghỉ phép 12 ngày phép/ năm mà lương vẫn được nhận bình thường.', 'Được làm việc với các chuyên gia hàng đầu trong nước và nước ngoài sẽ giúp bạn tích lũy nâng cao kiến thức.', 'Văn phòng rộng rãi, thoáng mát, tiện nghi. Được mặc thoải mái những gì bạn thích đơn giản để bạn có thể thỏa sức sáng tạo. Có trà, café, đồ uống phục vụ anh chị em hàng ngày.']",job_81059,,"500 - 2,000 USD","Lập trình Web (ReactJS, Angular, PHP)",/it-jobs/lap-trinh-web-reactjs-angular-php-hicas-4005/content,,511,"Lập trình Web (ReactJS, Angular, PHP) HICAS"
512,"['Tầng 2, Sảnh thương mại, Tòa nhà CT1B, HD Mon, Nguyễn Cơ Thạch, Quận Nam Từ Liêm, Thành phố Hà Nội, Nam Tu Liem, Ha Noi']",Merchize,2021-05-30 16:53:36,"['Mức lương khủng tới 4000$', 'Performance review: 2 lần/năm', 'Nghỉ thứ 7, Chủ Nhật', 'Đưa ra các giải pháp kiến trúc để đáp ứng được các yêu cầu về yêu cầu chức năng và phi chức năng của hệ thống hiện tại.', 'Phân tích, đánh giá các giải pháp và chọn ra giải pháp phù hợp nhất.', 'Hỗ trợ xử lý những vấn đề kỹ thuật khó, phát sinh trong quá trình phát triển sản phẩm.', 'Giám sát các hệ thống phần mềm để đảm bảo yêu cầu của dự án.', 'Luôn cập nhật các công nghệ mới và đề xuất áp dụng vào các dự án của Công ty.', 'Phối hợp tốt với các bộ phận và phòng ban trong công ty như: BA, DM, PM, BOD', 'Tốt nghiệp cử nhân chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc các lĩnh vực có liên quan.', 'Có ít nhất 03 năm kinh nghiệm làm việc với tư cách kiến trúc sư giải pháp.', 'Đã có kinh nghiệm xây dựng kiến trúc và giải pháp cho ít nhất 1-2 hệ thống lớn.', 'Có ít nhất 3-4 năm kinh nghiệm lập trình NodeJS.', 'Kinh nghiệm phát triển front-end - JavaScript, ReactJS là một điểm cộng.', 'Có kinh nghiệm làm việc với các công nghệ phát triển và đám mây AWS / Ưu tiên có kinh nghiệm xây dựng các giải pháp kiến trúc trên AWS.', 'Hiểu biết nhiều framework, biết cách áp dụng các framework đó để giải quyết các bài toán cụ thể.', 'Cần có tư duy thiết kế theo Pattern, áp dụng các Pattern sẵn có vào giải pháp để tăng chất lượng và độ tin cậy.', 'Kỹ năng viết tài liệu một cách khoa học, logic, rõ ràng và dễ hiểu.', 'Kỹ năng tư duy logic và thuật toán tốt, phân tích và giải quyết vấn đề.', 'Kỹ năng giao tiếp tốt, tổ chức và lãnh đạo', 'Có khả năng tự nghiên cứu, đọc tài liệu tiếng Anh tốt.', 'Trách nhiệm, cẩn thận, quản lý tốt thời gian và kế hoạch công việc', 'Có thể phỏng vấn online trong thời gian dịch bệnh', 'Mức lương: up to $4000', 'Performance review: 2 lần/năm', 'Môi trường có văn hóa ""Mở"", mọi người đều được thoải mái feedback, đưa ra ý kiến đóng góp', 'Được tư vấn và chia sẻ về phát triển năng lực và nghề nghiệp bản thân', 'Hưởng các chế độ, phúc lợi: Lương tháng 13; Thưởng lễ tết, thưởng thâm niên; 12 ngày phép năm; BHXH, BHYT, BHTN; Phúc lợi và phụ cấp khác', 'Phí đỗ xe miễn phí trong tòa nhà', 'Sử dụng miễn phí đồ uống tại khu sinh hoạt của Công ty', 'Được cung cấp máy tính để bàn, đồ dùng văn phòng cần thiết', 'Hoạt động nội bộ: du lịch hàng năm, teambuilding (hàng quý), liên hoan sinh nhật (hàng tháng)', 'Tham gia các Câu lạc bộ của Công ty: CLB bi lắc, CLB cầu lông, CLB chạy bộ, CLB yoga…']",job_81031,,Up to 4000$,"Solution Architect (NodeJS, JavaScript)",/it-jobs/solution-architect-nodejs-javascript-merchize-5052/content,"Mức lương khủng tới 4000$, Performance review: 2 lần/năm, Nghỉ thứ 7, Chủ Nhật",512,"Solution Architect (NodeJS, JavaScript) Merchize"
513,"['14 Me Tri Thuong, Nam Tu Liem, Ha Noi']",Heligate,2021-05-30 16:53:37,"['Dynamic & Flexible Working Environment', 'Opportunity to relocate to Japan', 'Courses to develop your skills', 'Fullstack developer phát triển ứng dụng web sử dụng framework PHP như là Laravel, Cake để phát triển, bảo trì và vận hành các hệ thống của khách hàng nước ngoài.', 'Có kinh nghiệm cấu hình, bảo trì, quản lý server vật lý, AWS', 'Nghiên cứu và áp dụng công nghệ mới phù hợp với định hướng và chiến lược phát triển của công ty, dự án PM', 'Sử dụng thành thạo PHP, có ít nhất 3 năm kinh nghiệm làm việc với các framework PHP như Laravel, Cake…', 'Nắm vững cơ bản về Javascript, CSS, HTML5, REST API ..', 'Có kinh nghiệm sử dụng MySQL hoặc các hệ quản trị cơ sở dữ liệu khác.', 'Sử dụng thành thạo Linux, cấu hình web server, triển khai các dịch vụ trên hạ tầng của AWS, Azure…', 'Có kĩ năng làm việc tập thể, tinh thần trách nhiệm cao trong việc giữ cam kết về tiến độ, chất lượng', 'Mức lương: Mức lương thỏa thuận hấp dẫn so với thị trường', 'Hưởng Min: 13 tháng lương/năm + thưởng hấp dẫn khác (thưởng dự án, lương mềm cuối năm).', 'Kỳ Checkpoint: 2 kỳ vào tháng 6 và tháng 12 hàng năm.', 'Thời gian làm việc từ thứ 2 - thứ 6, sáng thứ 7 (Chỉ khi công việc yêu cầu), phụ cấp OT, hỗ trợ ăn trưa.', 'Ngày nghỉ: Các ngày lễ của Việt Nam.', 'BHXH, BHYT, BHTN theo quy định của pháp luật hiện hành.', 'Các hoạt động team-building thường xuyên và các chuyến du lịch công ty hàng năm.', 'Môi trường làm việc chuyên nghiệp và có cơ hội làm việc với các đồng nghiệp nước ngoài người Nhật, hỗ trợ tham gia khóa học nâng cao kỹ năng của mình.', 'Được đội ngũ BrSE nhiều kinh nghiệm hiện tại của Công ty trực tiếp hỗ trợ và đào tạo.', 'Hỗ trợ chi phí đào tạo, thi chứng chỉ, cơ hội đào tạo, nâng cao nghiệp vụ']",job_81049,,"800 - 1,500 USD","Fullstack Dev (PHP, Laravel, JavaScript)",/it-jobs/fullstack-dev-php-laravel-javascript-heligate-2732/content,,513,"Fullstack Dev (PHP, Laravel, JavaScript) Heligate"
514,"['Phòng 511 tầng 5 tòa nhà Toyota Mỹ Đình, số 15 Phạm Hùng, phường Mỹ Đình 2, Nam Tu Liem, Ha Noi']",BlueBottle Digital Việt Nam,2021-05-30 16:53:37,"['Attractive salary with 13th month salary and additional performance bonus for excellent performance.', 'Full package of insurances regulated by the Labor Code and additional Premium health care and accident insurance.', 'Paid leaves and annual health check', 'Annual company trip and regular teambuilding activities', 'Western management style: professional, dynamic, open minded, creative, supportive, friendly, and encouraged for feedback.', 'Lunch allowance and cafeteria inside office']",job_81033,,Up to $1500,"Backend Java Dev x2 (Spring, SQL)",/it-jobs/backend-java-dev-x2-spring-sql-bluebottle-digital-viet-nam-5344/content,,514,"Backend Java Dev x2 (Spring, SQL) BlueBottle Digital Việt Nam"
